,Indicador,Departamento,Código Departamento,Año,Dato Numérico
1987,Cobertura neta en educación secundaria,Nariño,52,2008,48.751230769230766
1988,Cobertura neta en educación secundaria,Nariño,52,2009,51.037846153846154
1989,Cobertura neta en educación secundaria,Nariño,52,2010,52.91738461538462
1990,Cobertura neta en educación secundaria,Nariño,52,2011,51.73461538461538
1991,Cobertura neta en educación secundaria,Nariño,52,2012,52.03415384615385
1992,Cobertura neta en educación secundaria,Nariño,52,2013,56.17492307692307
1993,Cobertura neta en educación secundaria,Nariño,52,2014,57.360461538461536
1994,Cobertura neta en educación secundaria,Nariño,52,2015,58.30384615384615
1995,Cobertura neta en educación secundaria,Nariño,52,2016,59.3976923076923
1996,Cobertura neta en educación secundaria,Nariño,52,2017,60.187384615384616
1997,Cobertura neta en educación secundaria,Nariño,52,2018,59.627538461538464
1998,Cobertura neta en educación secundaria,Nariño,52,2019,71.22876923076923
1999,Cobertura neta en educación secundaria,Nariño,52,2020,70.06138461538461
2000,Cobertura neta en educación secundaria,Norte de Santander,54,2005,47.66487804878049
2001,Cobertura neta en educación secundaria,Norte de Santander,54,2006,49.14487804878049
2002,Cobertura neta en educación secundaria,Norte de Santander,54,2007,51.42560975609756
2003,Cobertura neta en educación secundaria,Norte de Santander,54,2008,50.41634146341464
2004,Cobertura neta en educación secundaria,Norte de Santander,54,2009,51.56512195121952
2005,Cobertura neta en educación secundaria,Norte de Santander,54,2010,54.051707317073166
2006,Cobertura neta en educación secundaria,Norte de Santander,54,2011,58.12121951219512
2007,Cobertura neta en educación secundaria,Norte de Santander,54,2012,54.87878048780488
2008,Cobertura neta en educación secundaria,Norte de Santander,54,2013,57.684634146341466
2009,Cobertura neta en educación secundaria,Norte de Santander,54,2014,60.30926829268294
2010,Cobertura neta en educación secundaria,Norte de Santander,54,2015,60.032682926829274
2011,Cobertura neta en educación secundaria,Norte de Santander,54,2016,65.2509756097561
2012,Cobertura neta en educación secundaria,Norte de Santander,54,2017,68.17219512195122
2013,Cobertura neta en educación secundaria,Norte de Santander,54,2018,71.49243902439025
2014,Cobertura neta en educación secundaria,Norte de Santander,54,2019,66.7109756097561
2015,Cobertura neta en educación secundaria,Norte de Santander,54,2020,67.50829268292684
2016,Cobertura neta en educación secundaria,Putumayo,86,2005,41.09499999999999
2017,Cobertura neta en educación secundaria,Putumayo,86,2006,48.010714285714286
2018,Cobertura neta en educación secundaria,Putumayo,86,2007,48.644999999999996
2019,Cobertura neta en educación secundaria,Putumayo,86,2008,53.51571428571429
2020,Cobertura neta en educación secundaria,Putumayo,86,2009,52.20357142857143
2021,Cobertura neta en educación secundaria,Putumayo,86,2010,54.56
2022,Cobertura neta en educación secundaria,Putumayo,86,2011,57.69428571428572
2023,Cobertura neta en educación secundaria,Putumayo,86,2012,59.225
2024,Cobertura neta en educación secundaria,Putumayo,86,2013,62.30214285714286
2025,Cobertura neta en educación secundaria,Putumayo,86,2014,65.48142857142857
2026,Cobertura neta en educación secundaria,Putumayo,86,2015,65.42071428571428
2027,Cobertura neta en educación secundaria,Putumayo,86,2016,66.58642857142857
2028,Cobertura neta en educación secundaria,Putumayo,86,2017,66.40642857142858
2029,Cobertura neta en educación secundaria,Putumayo,86,2018,67.18142857142857
2030,Cobertura neta en educación secundaria,Putumayo,86,2019,74.015
2031,Cobertura neta en educación secundaria,Putumayo,86,2020,74.26214285714286
2032,Cobertura neta en educación secundaria,Quindío,63,2005,65.73538461538462
2033,Cobertura neta en educación secundaria,Quindío,63,2006,68.06769230769231
2034,Cobertura neta en educación secundaria,Quindío,63,2007,71.29846153846154
2035,Cobertura neta en educación secundaria,Quindío,63,2008,70.92461538461538
2036,Cobertura neta en educación secundaria,Quindío,63,2009,76.67615384615384
2037,Cobertura neta en educación secundaria,Quindío,63,2010,80.51615384615386
2038,Cobertura neta en educación secundaria,Quindío,63,2011,83.13384615384615
2039,Cobertura neta en educación secundaria,Quindío,63,2012,81.89307692307692
2040,Cobertura neta en educación secundaria,Quindío,63,2013,82.32538461538462
2041,Cobertura neta en educación secundaria,Quindío,63,2014,85.32538461538462
2042,Cobertura neta en educación secundaria,Quindío,63,2015,81.73307692307692
2043,Cobertura neta en educación secundaria,Quindío,63,2016,82.49923076923076
2044,Cobertura neta en educación secundaria,Quindío,63,2017,79.40076923076923
2045,Cobertura neta en educación secundaria,Quindío,63,2018,78.56846153846153
2046,Cobertura neta en educación secundaria,Quindío,63,2019,90.72461538461539
2047,Cobertura neta en educación secundaria,Quindío,63,2020,91.57846153846154
2048,Cobertura neta en educación secundaria,Risaralda,66,2005,54.70733333333333
2049,Cobertura neta en educación secundaria,Risaralda,66,2006,55.08866666666667
2050,Cobertura neta en educación secundaria,Risaralda,66,2007,55.925333333333334
2051,Cobertura neta en educación secundaria,Risaralda,66,2008,56.212
2052,Cobertura neta en educación secundaria,Risaralda,66,2009,59.65266666666667
2053,Cobertura neta en educación secundaria,Risaralda,66,2010,61.55266666666667
2054,Cobertura neta en educación secundaria,Risaralda,66,2011,64.65333333333334
2055,Cobertura neta en educación secundaria,Risaralda,66,2012,65.30266666666667
2056,Cobertura neta en educación secundaria,Risaralda,66,2013,66.50399999999999
2057,Cobertura neta en educación secundaria,Risaralda,66,2014,66.78533333333333
2058,Cobertura neta en educación secundaria,Risaralda,66,2015,67.39533333333333
2059,Cobertura neta en educación secundaria,Risaralda,66,2016,66.41066666666667
2060,Cobertura neta en educación secundaria,Risaralda,66,2017,65.52266666666667
2061,Cobertura neta en educación secundaria,Risaralda,66,2018,64.55733333333333
2062,Cobertura neta en educación secundaria,Risaralda,66,2019,77.04333333333334
2063,Cobertura neta en educación secundaria,Risaralda,66,2020,76.40666666666667
2064,Cobertura neta en educación secundaria,San Andrés y Providencia,88,2005,66.80000000000001
2065,Cobertura neta en educación secundaria,San Andrés y Providencia,88,2006,66.275
2066,Cobertura neta en educación secundaria,San Andrés y Providencia,88,2007,69.51
2067,Cobertura neta en educación secundaria,San Andrés y Providencia,88,2008,64.795
2068,Cobertura neta en educación secundaria,San Andrés y Providencia,88,2009,65.25
2069,Cobertura neta en educación secundaria,San Andrés y Providencia,88,2010,67.38499999999999
2070,Cobertura neta en educación secundaria,San Andrés y Providencia,88,2011,65.65
2071,Cobertura neta en educación secundaria,San Andrés y Providencia,88,2012,67.17
2072,Cobertura neta en educación secundaria,San Andrés y Providencia,88,2013,71.74
2073,Cobertura neta en educación secundaria,San Andrés y Providencia,88,2014,70.03
2074,Cobertura neta en educación secundaria,San Andrés y Providencia,88,2015,68.09
2075,Cobertura neta en educación secundaria,San Andrés y Providencia,88,2016,67.88
2076,Cobertura neta en educación secundaria,San Andrés y Providencia,88,2017,68.75
2077,Cobertura neta en educación secundaria,San Andrés y Providencia,88,2018,73.865
2078,Cobertura neta en educación secundaria,San Andrés y Providencia,88,2019,76.63499999999999
2079,Cobertura neta en educación secundaria,San Andrés y Providencia,88,2020,78.515
2080,Cobertura neta en educación secundaria,Santander,68,2005,52.99534090909091
2081,Cobertura neta en educación secundaria,Santander,68,2006,53.74125000000001
2082,Cobertura neta en educación secundaria,Santander,68,2007,56.869772727272725
2083,Cobertura neta en educación secundaria,Santander,68,2008,59.128977272727276
2084,Cobertura neta en educación secundaria,Santander,68,2009,63.54556818181818
2085,Cobertura neta en educación secundaria,Santander,68,2010,66.62284090909091
2086,Cobertura neta en educación secundaria,Santander,68,2011,69.65988636363636
2087,Cobertura neta en educación secundaria,Santander,68,2012,72.23079545454546
2088,Cobertura neta en educación secundaria,Santander,68,2013,75.93931818181818
2089,Cobertura neta en educación secundaria,Santander,68,2014,78.59102272727273
2090,Cobertura neta en educación secundaria,Santander,68,2015,79.87897727272728
2091,Cobertura neta en educación secundaria,Santander,68,2016,80.80386363636363
2092,Cobertura neta en educación secundaria,Santander,68,2017,83.43329545454546
2093,Cobertura neta en educación secundaria,Santander,68,2018,83.56681818181818
2094,Cobertura neta en educación secundaria,Santander,68,2019,78.82181818181817
2095,Cobertura neta en educación secundaria,Santander,68,2020,78.43431818181818
2096,Cobertura neta en educación secundaria,Sucre,70,2005,52.37222222222222
2097,Cobertura neta en educación secundaria,Sucre,70,2006,55.46407407407407
2098,Cobertura neta en educación secundaria,Sucre,70,2007,60.28370370370371
2099,Cobertura neta en educación secundaria,Sucre,70,2008,63.87814814814815
2100,Cobertura neta en educación secundaria,Sucre,70,2009,64.25777777777778
2101,Cobertura neta en educación secundaria,Sucre,70,2010,70.01444444444444
2102,Cobertura neta en educación secundaria,Sucre,70,2011,73.8648148148148
2103,Cobertura neta en educación secundaria,Sucre,70,2012,71.01814814814814
2104,Cobertura neta en educación secundaria,Sucre,70,2013,73.66962962962963
2105,Cobertura neta en educación secundaria,Sucre,70,2014,74.34777777777778
2106,Cobertura neta en educación secundaria,Sucre,70,2015,72.13740740740741
2107,Cobertura neta en educación secundaria,Sucre,70,2016,73.18962962962962
2108,Cobertura neta en educación secundaria,Sucre,70,2017,75.44703703703703
2109,Cobertura neta en educación secundaria,Sucre,70,2018,77.76074074074074
2110,Cobertura neta en educación secundaria,Sucre,70,2019,72.2
2111,Cobertura neta en educación secundaria,Sucre,70,2020,72.36
2112,Cobertura neta en educación secundaria,Tolima,73,2005,56.75770833333333
2113,Cobertura neta en educación secundaria,Tolima,73,2006,59.48500000000001
2114,Cobertura neta en educación secundaria,Tolima,73,2007,62.06375
2115,Cobertura neta en educación secundaria,Tolima,73,2008,63.30708333333333
2116,Cobertura neta en educación secundaria,Tolima,73,2009,66.471875
2117,Cobertura neta en educación secundaria,Tolima,73,2010,66.813125
2118,Cobertura neta en educación secundaria,Tolima,73,2011,69.261875
2119,Cobertura neta en educación secundaria,Tolima,73,2012,71.06770833333333
2120,Cobertura neta en educación secundaria,Tolima,73,2013,71.79270833333334
2121,Cobertura neta en educación secundaria,Tolima,73,2014,71.06541666666666
2122,Cobertura neta en educación secundaria,Tolima,73,2015,69.26729166666667
2123,Cobertura neta en educación secundaria,Tolima,73,2016,69.60291666666667
2124,Cobertura neta en educación secundaria,Tolima,73,2017,70.385625
2125,Cobertura neta en educación secundaria,Tolima,73,2018,72.00812499999999
2126,Cobertura neta en educación secundaria,Tolima,73,2019,80.52208333333333
2127,Cobertura neta en educación secundaria,Tolima,73,2020,80.044375
2128,Cobertura neta en educación secundaria,Valle del Cauca,76,2005,59.16534883720931
2129,Cobertura neta en educación secundaria,Valle del Cauca,76,2006,66.97093023255815
2130,Cobertura neta en educación secundaria,Valle del Cauca,76,2007,64.01813953488373
2131,Cobertura neta en educación secundaria,Valle del Cauca,76,2008,67.22232558139535
2132,Cobertura neta en educación secundaria,Valle del Cauca,76,2009,68.81697674418605
2133,Cobertura neta en educación secundaria,Valle del Cauca,76,2010,71.12348837209302
2134,Cobertura neta en educación secundaria,Valle del Cauca,76,2011,70.78255813953488
2135,Cobertura neta en educación secundaria,Valle del Cauca,76,2012,72.52488372093023
2136,Cobertura neta en educación secundaria,Valle del Cauca,76,2013,74.15976744186047
2137,Cobertura neta en educación secundaria,Valle del Cauca,76,2014,75.53790697674418
2138,Cobertura neta en educación secundaria,Valle del Cauca,76,2015,73.94441860465116
2139,Cobertura neta en educación secundaria,Valle del Cauca,76,2016,76.6020930232558
2140,Cobertura neta en educación secundaria,Valle del Cauca,76,2017,77.71674418604651
2141,Cobertura neta en educación secundaria,Valle del Cauca,76,2018,77.63302325581395
2142,Cobertura neta en educación secundaria,Valle del Cauca,76,2019,68.44116279069767
2143,Cobertura neta en educación secundaria,Valle del Cauca,76,2020,69.15558139534883
2144,Cobertura neta en educación secundaria,Vaupés,97,2005,25.455
2145,Cobertura neta en educación secundaria,Vaupés,97,2006,32.6625
2146,Cobertura neta en educación secundaria,Vaupés,97,2007,39.0075
2147,Cobertura neta en educación secundaria,Vaupés,97,2008,35.3925
2148,Cobertura neta en educación secundaria,Vaupés,97,2009,33.7375
2149,Cobertura neta en educación secundaria,Vaupés,97,2010,32.21
2150,Cobertura neta en educación secundaria,Vaupés,97,2011,36.3375
2151,Cobertura neta en educación secundaria,Vaupés,97,2012,41.042500000000004
2152,Cobertura neta en educación secundaria,Vaupés,97,2013,43.66
2153,Cobertura neta en educación secundaria,Vaupés,97,2014,44.3125
2154,Cobertura neta en educación secundaria,Vaupés,97,2015,41.75
2155,Cobertura neta en educación secundaria,Vaupés,97,2016,51.160000000000004
2156,Cobertura neta en educación secundaria,Vaupés,97,2017,52.5425
2157,Cobertura neta en educación secundaria,Vaupés,97,2018,49.2175
2158,Cobertura neta en educación secundaria,Vaupés,97,2019,28.185
2159,Cobertura neta en educación secundaria,Vaupés,97,2020,35.705
2160,Cobertura neta en educación secundaria,Vichada,99,2005,40.826
2161,Cobertura neta en educación secundaria,Vichada,99,2006,37.302
2162,Cobertura neta en educación secundaria,Vichada,99,2007,36.21
2163,Cobertura neta en educación secundaria,Vichada,99,2008,37.184000000000005
2164,Cobertura neta en educación secundaria,Vichada,99,2009,38.718
2165,Cobertura neta en educación secundaria,Vichada,99,2010,39.041999999999994
2166,Cobertura neta en educación secundaria,Vichada,99,2011,38.226
2167,Cobertura neta en educación secundaria,Vichada,99,2012,38.962
2168,Cobertura neta en educación secundaria,Vichada,99,2013,42.386
2169,Cobertura neta en educación secundaria,Vichada,99,2014,41.394000000000005
2170,Cobertura neta en educación secundaria,Vichada,99,2015,41.696000000000005
2171,Cobertura neta en educación secundaria,Vichada,99,2016,40.16
2172,Cobertura neta en educación secundaria,Vichada,99,2017,40.048
2173,Cobertura neta en educación secundaria,Vichada,99,2018,42.668
2174,Cobertura neta en educación secundaria,Vichada,99,2019,42.674
2175,Cobertura neta en educación secundaria,Vichada,99,2020,47.334
